,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50,Glance-MD-50-55,Glance-MD-50-60,Glance-MD-50-65,Glance-MD-50-70,Glance-MD-50-75,Glance-MD-50-80,Glance-MD-50-85,Glance-MD-50-90,Glance-MD-50-95,Glance-MD-50-100
amq-5.6.0,0.0367431917220271,0.075368039432679,0.1138254099087413,0.1524009996092198,0.1911407826769429,0.2294963532653135,0.2678978979965125,0.3067197777478581,0.3451541611525061,0.3844489178015164,0.4202529234629037,0.4500540196178235,0.4723514788896588,0.4833064603522276,0.485976244503627,0.4865542051563285,0.4866428695746406,0.4866494373093304,0.4866494373093304,0.4866494373093304
amq-5.7.0,0.0370035064930805,0.0757815805788173,0.1144087672167498,0.153134358711946,0.1920272384644906,0.230513378140345,0.2690880821877368,0.3080236040450956,0.3465983080924874,0.3859077684074486,0.4216976149942761,0.4517209369454476,0.4744098168685606,0.4857132548062572,0.4884981122668215,0.4890918215723128,0.4891475843247623,0.489150864486671,0.489150864486671,0.489150864486671
amq-5.8.0,0.0358897838842071,0.073914931547551,0.1119074283885839,0.1500827698345583,0.1885127876945581,0.226335500259574,0.264497781376624,0.303277163035351,0.3418116635267459,0.3812963029473897,0.4172775091340675,0.4473815673047726,0.469845333054713,0.4812894462747044,0.484133332897989,0.4847145175351241,0.4847667588508216,0.4847700239330527,0.4847700239330527,0.4847700239330527
amq-5.9.0,0.0356343421785775,0.0734137017008763,0.1111672952490764,0.1490336149339585,0.1872606582562233,0.2249369538821271,0.2629256619439783,0.3015875060791595,0.3398757435899087,0.3791302051293613,0.4146550419180191,0.4445049229114262,0.4667409585586514,0.4777365880052949,0.4804194700583277,0.4810056459690744,0.4810571779172718,0.4810603986640342,0.4810603986640342,0.4810603986640342
amq-5.10.0,0.0358568861092204,0.0738905286005087,0.1118238019214423,0.1499452674367909,0.1882800174391433,0.2262101542235033,0.2644382619823539,0.3032874039827741,0.3417507519846435,0.3811142859831317,0.416836301019688,0.4471289712473692,0.4699190459910358,0.4814552275086803,0.4842279258397292,0.4847674101303858,0.4848207312521367,0.4848238677887103,0.4848238677887103,0.4848238677887103
amq-5.11.0,0.036128640776699,0.0742445388349514,0.1123756067961165,0.1505825242718446,0.1890200242718446,0.2271207524271844,0.2654672330097087,0.3044205097087378,0.3429793689320388,0.3824544902912621,0.4184860436893204,0.449068567961165,0.4721419902912621,0.4839168689320388,0.4868143203883495,0.4873483009708738,0.4874029126213592,0.4874059466019417,0.4874059466019417,0.4874059466019417
amq-5.12.0,0.0362032827154336,0.0743411360052126,0.1124530412545012,0.1506485568564813,0.1890516567823853,0.2270828347945924,0.2655118827609868,0.304200411132286,0.342718835682592,0.3819868702915118,0.4178758934054496,0.4482264514324759,0.4710290127923839,0.4826220206604064,0.4853407986806863,0.4858770581841561,0.4859289542651371,0.4859318373807471,0.4859318373807471,0.4859318373807471
amq-5.14.0,0.0362428244801312,0.0745113586375065,0.1126359750832278,0.1509017938120815,0.1893386845378069,0.2274280004127451,0.2658078671395132,0.3044185452906323,0.3427495343040085,0.3818815747313083,0.4176926460764773,0.4481054455203576,0.4710861171001396,0.4828737923131649,0.485407287123981,0.4858227476878126,0.4858716254012045,0.4858743408297263,0.4858743408297263,0.4858743408297263
amq-5.15.0,0.0366223434969557,0.075154226904907,0.113495424892773,0.1519413655761788,0.1905054775058347,0.2287768470300074,0.2671637020902882,0.3058808994980407,0.344294611659742,0.3834576369510744,0.4193387244488251,0.4498725630537598,0.4728756704203942,0.4847089093062542,0.4872952481730457,0.4877007904044948,0.4877491331870516,0.4877518188971937,0.4877518188971937,0.4877518188971937
bookkeeper-4.2.0,0.0426378915300231,0.0861078043597916,0.1295905175172484,0.1733036365730962,0.2169783546458789,0.260435467147959,0.30412298554843,0.3482073141072411,0.3918948325077122,0.4359919613942117,0.4795130755347337,0.5229061863983718,0.5639184363119696,0.5992217400765459,0.6191902512704325,0.620918295508365,0.6209950974744953,0.6209950974744953,0.6209950974744953,0.6209950974744953
bookkeeper-4.4.0,0.0422403265469996,0.0856851297321712,0.129698713552035,0.1730766013684193,0.2163206584472288,0.2598658346855814,0.3038626896632484,0.3480602907472774,0.392190976462519,0.4367566120748783,0.4804523478930023,0.5232781839168911,0.5637452531910266,0.5978888201147599,0.6126771166167589,0.6136473894641752,0.6136473894641752,0.6136473894641752,0.6136473894641752,0.6136473894641752
calcite-1.8.0,0.0411956011749053,0.0830757068392603,0.1247180034321633,0.1664374272914832,0.2084846420330747,0.250956056739959,0.2942758713774287,0.3384023086761747,0.3827826232268763,0.4279952695276597,0.4717457114026236,0.5152454896617327,0.5550238773162283,0.5831946113749863,0.5972992602209696,0.6019204689337798,0.6029006279444941,0.6033344688180889,0.6036783278808641,0.603874359683007
