,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50
storm-1.0.3,0.0426485464409036,0.0867611092378151,0.1307072095336062,0.1749776982931191,0.2191244072441066,0.2628741671539607,0.3068885597579037,0.3512358773640876,0.3951691728521002,0.4399603904612718
storm-1.0.5,0.0426702582818879,0.0868403274941261,0.1308361977031224,0.175137978356836,0.2193080475690741,0.263091479969239,0.3071170914714717,0.3514528621745983,0.3953892497971218,0.4401583936302647
tika-0.8,0.0367043207186672,0.0747494385412127,0.1119900781014313,0.1491636778064559,0.1862031978010927,0.2239131163476687,0.2619917540978111,0.3007743103274897,0.339724466195153,0.3802165387322763
tika-0.9,0.0371253822629969,0.0754434250764526,0.1125076452599388,0.1502446483180428,0.1876452599388379,0.2252905198776758,0.2638837920489296,0.3031498470948012,0.3424770642201835,0.3837308868501529
tika-0.10,0.0389999334472125,0.0790425272311822,0.118419593140626,0.1583956341371431,0.1978836213590079,0.237526898418262,0.2773032810524214,0.3176342702486855,0.3582980233822126,0.4001597266898862
tika-1.1,0.0390763403856726,0.0792930012828605,0.1192245820521696,0.1594005172168034,0.1994135494512207,0.2397320246797939,0.2799283227107048,0.3208576839275896,0.3618888594758598,0.403999266936814
tika-1.3,0.0390322125889899,0.0790160005638965,0.1191760062028617,0.1592302812433918,0.1994783957143864,0.2399379713822513,0.2802389511524635,0.3212271798125044,0.3621977867061394,0.4044547825474025
tika-1.5,0.0395222584147665,0.0802138144157688,0.1209387789192349,0.1614298839054539,0.2022717781675436,0.2430468554247055,0.2834711434059968,0.3247974609538127,0.3660736657479329,0.4084356468721289
tika-1.7,0.0391984144461572,0.0797034427071863,0.1200763414813183,0.161021801365338,0.2016589591132643,0.2423842031857887,0.2831681714747119,0.3244512956030242,0.3654554797034427,0.4074139323203406
tika-1.10,0.0393140701762555,0.0796875363803581,0.1201308528720109,0.1607138699387645,0.201809122447554,0.2426016903769587,0.2833476914479965,0.3237560827958742,0.3647465598733381,0.4063656895387553
tika-1.13,0.039220143760284,0.0797176755867324,0.1201069541872347,0.1606694379492509,0.2015242054213215,0.2421408157963107,0.2829955832683814,0.3231467047718022,0.3640231228890621,0.4053109032649173
tika-1.15,0.0393877603696151,0.079988643109723,0.1205034888022782,0.1613796900945547,0.2019375543108862,0.2424437962986862,0.2830963012673257,0.3237918247597415,0.3645131593664232,0.4061550903819184
tika-1.17,0.0393291890032634,0.0800593964714469,0.1205379239758722,0.1612513527798052,0.2019731709158634,0.2424349197560382,0.2830560659065931,0.3235849294037701,0.364298358207703,0.4059178348811651
ww-2.0.5,0.0358541773637497,0.0739675786694051,0.1114501577055673,0.1500036675713342,0.1884691557250788,0.2267292598841047,0.2654588131739162,0.3050979241546248,0.3436514340203917,0.3840093889826157
ww-2.0.10,0.0354945909637276,0.0728982535529944,0.1095241462207452,0.1463621579580004,0.183072898253553,0.2204058544863183,0.2589832425935091,0.2983666831648165,0.3369864950859082,0.377416389733437
ww-2.1.1,0.0358341759352881,0.0741085271317829,0.1122345803842265,0.1511290866194809,0.1897269969666329,0.2283923154701718,0.267381193124368,0.3070576339737108,0.3460869565217391,0.3866127401415571
ww-2.1.3,0.0359870190973688,0.0745678059137904,0.1128228637608425,0.1518862120133669,0.1907685997273528,0.2293252584719692,0.2682197102218576,0.3078621321977054,0.3467565839475938,0.3871107840416933
ww-2.1.7,0.0362031513981312,0.0749692560539714,0.1135284855589651,0.1528002850279856,0.1917043064510568,0.2305853417462561,0.2695008562332632,0.3092093921318484,0.3481593858106632,0.3884770540978519
ww-2.2.0,0.039382862224612,0.0805236571204028,0.1216903039672404,0.1631723446168482,0.2046078517545719,0.2457900097720375,0.287060064423062,0.3289660770698364,0.3701689166481394,0.4123075968543346
ww-2.2.2,0.0394402360992476,0.0807064564142171,0.1218857250998665,0.1633923410958974,0.2048631534798553,0.246073110975853,0.2873495608942719,0.3291528353903361,0.3704088261018561,0.4126366291410713
ww-2.3.1,0.0393292713938419,0.0803826631811292,0.1215276011839977,0.1628861470232222,0.2043870980866841,0.2454659193782994,0.2868041216140615,0.3286814293415793,0.369902655857432,0.4121308907446776
ww-2.3.4,0.0395294402518261,0.0808043101012954,0.1220590015739133,0.1634902538439808,0.2050425763751563,0.2461711529924533,0.2876427620162234,0.329578473707575,0.3708785665281084,0.4131421768432947
ww-2.3.10,0.0396733784353482,0.0810832513600867,0.1224479553530202,0.1640284664645775,0.205639090197338,0.2470188505008732,0.2884789111276173,0.3304860177062212,0.3718657780097565,0.4141188043281874
ww-2.3.15,0.0397914761658649,0.0813471554088975,0.1227636862402099,0.1644286963781656,0.2061384327913171,0.2475002981751679,0.2890261599014034,0.3310787977577227,0.3724555718999722,0.4147666282352005
ww-2.3.17,0.0399243652079956,0.0815726143116742,0.1231668385639212,0.1649722508717646,0.2067531064289573,0.2481066745248268,0.2897745690290261,0.3318648396444182,0.3732626098914591,0.4155689799125779
ww-2.3.20,0.0398808248787802,0.0815726442466847,0.1231573617899635,0.1649952291005394,0.2067844137635581,0.2482036103051428,0.2898321422312231,0.3319328958386073,0.3733277510564134,0.4156962592253617
ww-2.3.24,0.0399307827654902,0.0815774549579025,0.1231368785353865,0.1649338122312864,0.2067404402177337,0.2481399080011827,0.2896993315786667,0.3317434696835299,0.3731235488858836,0.4154924457240908
zookeeper-3.5.1,0.0401625889158133,0.0817321972953959,0.1229109669350426,0.1647776127569764,0.2065348237317283,0.2486516063472211,0.2908934573594934,0.3336668490580786,0.3758148987727663,0.4186977253185335
zookeeper-3.5.2,0.0403326911904106,0.0820872702810139,0.1233525976210133,0.165244778766474,0.2071063816775219,0.2492737669326973,0.2915175977739045,0.3341589456624774,0.3763110418004464,0.4190288352750512
zookeeper-3.5.3,0.0408572650707258,0.0832632712361903,0.1254037789282711,0.1680752835671194,0.210525539478148,0.2527397967461687,0.295440801215393,0.3380533061934894,0.3804298125285779,0.4233078159800581
